mfgtxt,campno,mfgcampno,rclsubj,odate,odateend,rptno,rptqtr,involved,ttlremedied,ttlunreach,ttlremoved,submdate
Daimler Trucks North America LLC,18V487000,FL-781,Incorrectly Installed Steering Shaft Assembly,20180813,20180813,2,2018-04-01,9093,7933,0,1,20190123
Daimler Trucks North America LLC,18V487000,FL-781,Incorrectly Installed Steering Shaft Assembly,20180813,20180813,3,2019-01-01,9093,8120,0,0,20190429
Karma Automotive LLC,18V488000,RC-18-78-01,Incorrect Driver Side Exterior Rearview Mirror,20180801,20180803,1,2018-03-01,50,16,0,0,20181001
Karma Automotive LLC,18V488000,RC-18-78-01,Incorrect Driver Side Exterior Rearview Mirror,20180801,20180803,2,2018-04-01,50,32,0,0,20190102
Karma Automotive LLC,18V488000,RC-18-78-01,Incorrect Driver Side Exterior Rearview Mirror,20180801,20180803,3,2019-01-01,50,41,0,0,20190401
Braun Corporation,18V489000,,Loss of Stability Control Function,20180817,20180928,1,2018-03-01,31303,639,620,0,20181031
Braun Corporation,18V489000,,Loss of Stability Control Function,20180817,20180928,2,2018-04-01,31303,10679,119,0,20190116
Braun Corporation,18V489000,,Loss of Stability Control Function,20180817,20180928,3,2019-01-01,31303,14953,236,2618,20190423
"Forest River, Inc.",18V490000,48-0801,Incorrect Axle Capacity on Federal Placard,20180731,20180731,1,2018-03-01,7,7,0,0,20181009
Daimler Trucks North America LLC,18V491000,FL-780,"No ABS/ESC lights with Key Cycle/FMVSS 121, 136",20190305,20190305,1,2019-01-01,43584,0,0,0,20190429
Chrysler (FCA US LLC),18V492000,U85,Loss of Drive from Incomplete Transmission Weld,20180807,,1,2018-03-01,5,5,0,0,20181019
Chrysler (FCA US LLC),18V492000,U85,Loss of Drive from Incomplete Transmission Weld,20180807,,2,2018-04-01,5,5,0,0,20190116
Chrysler (FCA US LLC),18V493000,U80,Axle Shaft May Disengage Causing Loss of Drive,20180918,20180918,1,2018-03-01,61,8,0,0,20181018
Chrysler (FCA US LLC),18V493000,U80,Axle Shaft May Disengage Causing Loss of Drive,20180918,20180918,2,2018-04-01,61,37,0,0,20190116
Chrysler (FCA US LLC),18V493000,U80,Axle Shaft May Disengage Causing Loss of Drive,20180918,20180918,3,2019-01-01,61,48,1,0,20190416
Chrysler (FCA US LLC),18V494000,U78,Half Shaft Bearing Cage may Break,20180920,20180920,1,2018-03-01,702,2,0,2,20181018
Chrysler (FCA US LLC),18V494000,U78,Half Shaft Bearing Cage may Break,20180920,20180920,2,2018-04-01,702,367,0,3,20190116
Chrysler (FCA US LLC),18V494000,U78,Half Shaft Bearing Cage may Break,20180920,20180920,3,2019-01-01,702,484,16,4,20190416
"Trail King Industries, Inc.",18V495000,TK201801,Frame Channel Cracking,20180815,20180914,1,2018-03-01,46,9,0,0,20181011
"Trail King Industries, Inc.",18V495000,TK201801,Frame Channel Cracking,20180815,20180914,2,2018-04-01,46,14,0,0,20190107
"Trail King Industries, Inc.",18V495000,TK201801,Frame Channel Cracking,20180815,20180914,3,2019-01-01,46,15,0,0,20190412
Hyundai Motor America,18V496000,002G,Passenger Air Bag may Deploy with a Child in Seat,20180824,20180824,1,2018-03-01,3305,968,0,0,20181031
Hyundai Motor America,18V496000,002G,Passenger Air Bag may Deploy with a Child in Seat,20180824,20180824,2,2018-04-01,3305,2302,0,14,20190131
Hyundai Motor America,18V496000,002G,Passenger Air Bag may Deploy with a Child in Seat,20180824,20180824,3,2019-01-01,3305,2662,51,18,20190424
"Daimler Vans USA, LLC",18V497000,,Driveshaft Bolts may Loosen,20180928,20180928,1,2018-03-01,6,0,0,0,20181023
"Daimler Vans USA, LLC",18V497000,,Driveshaft Bolts may Loosen,20180928,20180928,2,2018-04-01,6,3,0,0,20190123
"Daimler Vans USA, LLC",18V497000,,Driveshaft Bolts may Loosen,20180928,20180928,3,2019-01-01,6,4,0,0,20190415
Thor Motor Coach,18V498000,RC000158,LP Hose May Contact Tire in Wheel Well,20180822,20180822,1,2018-03-01,167,33,0,0,20181026
Thor Motor Coach,18V498000,RC000158,LP Hose May Contact Tire in Wheel Well,20180822,20180822,2,2018-04-01,167,68,0,0,20190124
Thor Motor Coach,18V498000,RC000158,LP Hose May Contact Tire in Wheel Well,20180822,20180822,3,2019-01-01,167,84,0,0,20190422
Keystone RV Company,18V499000,18-328,LP Bottle Ring Brackets may Break,20180824,20180824,1,2018-03-01,344,165,1,43,20181009
Keystone RV Company,18V499000,18-328,LP Bottle Ring Brackets may Break,20180824,20180824,2,2018-04-01,344,211,0,43,20190109
Keystone RV Company,18V499000,18-328,LP Bottle Ring Brackets may Break,20180824,20180824,3,2019-01-01,344,231,0,43,20190411
"Forest River, Inc.",18V500000,17D-0805,LP Bottle Ring Brackets may Break,20180817,20180817,1,2018-03-01,157,6,0,0,20181009
"Forest River, Inc.",18V500000,17D-0805,LP Bottle Ring Brackets may Break,20180817,20180817,2,2018-04-01,156,16,0,0,20190116
"Forest River, Inc.",18V500000,17D-0805,LP Bottle Ring Brackets may Break,20180817,20180817,3,2019-01-01,156,17,0,0,20190417
"TowBlazer, Inc.",18V501000,,Axle Spindle May Break During Use,20180710,20180710,1,2018-03-01,7,3,0,0,20181024
"TowBlazer, Inc.",18V501000,,Axle Spindle May Break During Use,20180710,20180710,2,2018-04-01,7,4,0,0,20190129
"TowBlazer, Inc.",18V501000,,Axle Spindle May Break During Use,20180710,20180710,3,2019-01-01,7,4,0,0,20190426
Daimler Trucks North America LLC,18V503000,FL782,Tie-Rod Separation Due to Vibration,20190322,20190322,1,2019-01-01,1256,118,0,0,20190429
Cummins Inc.,18V504000,,Incorrectly Wired Remote E-Stop Connection,20180921,20180921,1,2018-03-01,921,2,0,175,20181022
Cummins Inc.,18V504000,,Incorrectly Wired Remote E-Stop Connection,20180921,20180921,2,2018-04-01,921,396,0,175,20190115
Cummins Inc.,18V504000,,Incorrectly Wired Remote E-Stop Connection,20180921,20180921,3,2019-01-01,921,487,0,175,20190424
Newmar Corporation,18V505000,18V-353,Caliper Mounting Bolts Insufficiently Tightened,20180830,20180830,1,2018-03-01,119,2,0,0,20181030
Newmar Corporation,18V505000,18V-353,Caliper Mounting Bolts Insufficiently Tightened,20180830,20180830,2,2018-04-01,119,66,0,0,20190130
Newmar Corporation,18V505000,18V-353,Caliper Mounting Bolts Insufficiently Tightened,20180830,20180830,3,2019-01-01,119,75,0,0,20190430
"Subaru of America, Inc.",18V508000,WTU-80,Missing Spot Welds in B-Pillar Area,20180731,20180802,1,2018-03-01,293,293,0,0,20181019
"Subaru of America, Inc.",18V508000,WTU-80,Missing Spot Welds in B-Pillar Area,20180731,20180802,2,2018-04-01,293,293,0,0,20190121
"Subaru of America, Inc.",18V508000,WTU-80,Missing Spot Welds in B-Pillar Area,20180731,20180802,3,2019-01-01,293,293,0,0,20190415
General Motors LLC,18V509000,18255,Incorrect TPMS Calibration/FMVSS 138,20180827,20180827,1,2018-03-01,94,34,0,0,20181015
General Motors LLC,18V509000,18255,Incorrect TPMS Calibration/FMVSS 138,20180827,20180827,2,2018-04-01,94,41,0,0,20190125
General Motors LLC,18V509000,18255,Incorrect TPMS Calibration/FMVSS 138,20180827,20180827,3,2019-01-01,94,53,0,1,20190411
"Heartland Recreational Vehicles, LLC",18V510000,99.01.39,Incorrect Load Range Tires Installed,20180821,20180821,1,2018-03-01,12,3,0,0,20181019
"Heartland Recreational Vehicles, LLC",18V510000,99.01.39,Incorrect Load Range Tires Installed,20180821,20180821,2,2018-04-01,12,3,0,0,20190115
"Heartland Recreational Vehicles, LLC",18V510000,99.01.39,Incorrect Load Range Tires Installed,20180821,20180821,3,2019-01-01,12,7,0,0,20190408
Gillig LLC,18V511000,,Incorrect Turn Signal Flash Pattern/FMVSS 108,20180830,20180830,1,2018-03-01,178,0,0,0,20181112
Gillig LLC,18V511000,,Incorrect Turn Signal Flash Pattern/FMVSS 108,20180830,20180830,2,2018-04-01,178,0,0,0,20190102
Gillig LLC,18V511000,,Incorrect Turn Signal Flash Pattern/FMVSS 108,20180830,20180830,3,2019-01-01,178,0,0,0,20190408
"Mercedes-Benz USA, LLC.",18V512000,2018080006,Panoramic Sunroof may Detach,20180907,20180907,1,2018-03-01,4,2,0,0,20181017
"Mercedes-Benz USA, LLC.",18V512000,2018080006,Panoramic Sunroof may Detach,20180907,20180907,2,2018-04-01,4,3,0,0,20190124
"Mercedes-Benz USA, LLC.",18V512000,2018080006,Panoramic Sunroof may Detach,20180907,20180907,3,2019-01-01,4,3,0,0,20190423
"Mercedes-Benz USA, LLC.",18V513000,2018080015,Child Seat Anchor May Detach in a Crash,20180928,20180928,1,2018-03-01,39,3,0,0,20181017
"Mercedes-Benz USA, LLC.",18V513000,2018080015,Child Seat Anchor May Detach in a Crash,20180928,20180928,2,2018-04-01,39,13,0,0,20190124
"Mercedes-Benz USA, LLC.",18V513000,2018080015,Child Seat Anchor May Detach in a Crash,20180928,20180928,3,2019-01-01,39,21,0,0,20190423
"Mercedes-Benz USA, LLC.",18V514000,2018120001,Child Seat may not Deactivate Passenger Air Bag,20190102,20190102,1,2019-01-01,86,43,0,0,20190422
"Mercedes-Benz USA, LLC.",18V515000,2018100004,Child Seat may not Deactivate Passenger Air Bag,20181126,20181126,1,2018-04-01,345,102,0,0,20190124
"Mercedes-Benz USA, LLC.",18V515000,2018100004,Child Seat may not Deactivate Passenger Air Bag,20181126,20181126,2,2019-01-01,345,188,0,0,20190423
Corp. Micro Bird Inc.,18V516000,18-075-CUS,Incorrectly Installed Seat Belt Anchorage Plate,20180926,20181002,1,2018-03-01,155,11,0,0,20181112
Corp. Micro Bird Inc.,18V516000,18-075-CUS,Incorrectly Installed Seat Belt Anchorage Plate,20180926,20181002,2,2018-04-01,155,24,0,1,20190122
Corp. Micro Bird Inc.,18V516000,18-075-CUS,Incorrectly Installed Seat Belt Anchorage Plate,20180926,20181002,3,2019-01-01,155,28,0,1,20190410
Corp. Micro Bird Inc.,18V517000,18-075-CUC,Incorrectly Installed Seat Belt Anchorage Plate,20180926,20181002,1,2018-03-01,136,32,0,0,20181112
Corp. Micro Bird Inc.,18V517000,18-075-CUC,Incorrectly Installed Seat Belt Anchorage Plate,20180926,20181002,2,2018-04-01,136,35,0,0,20190122
Corp. Micro Bird Inc.,18V517000,18-075-CUC,Incorrectly Installed Seat Belt Anchorage Plate,20180926,20181002,3,2019-01-01,136,36,0,0,20190410
Newmar Corporation,18V518000,,Entry Door may Open Unexpectedly,20180905,20180906,1,2018-03-01,239,44,0,0,20181030
Newmar Corporation,18V518000,,Entry Door may Open Unexpectedly,20180905,20180906,2,2018-04-01,239,171,0,0,20190130
Newmar Corporation,18V518000,,Entry Door may Open Unexpectedly,20180905,20180906,3,2019-01-01,239,229,0,0,20190430
Garden State Bus Group,18V519000,,Incorrect Location of Emergency Exit/FMVSS 217,20181005,20181005,1,2018-04-01,20,0,0,0,20190206
Garden State Bus Group,18V519000,,Incorrect Location of Emergency Exit/FMVSS 217,20181005,20181005,2,2019-01-01,20,0,0,0,20190404
"Terex South Dakota, Inc.",18V520000,SN665,Undersized Weld at Auger Coupler,20181003,20181003,1,2018-04-01,101,14,0,0,20190123
"Terex South Dakota, Inc.",18V520000,SN665,Undersized Weld at Auger Coupler,20181003,20181003,2,2019-01-01,101,22,0,0,20190416
BYD Coach & Bus,18V521000,,Brake Support Bolt may Break,20181011,20181011,1,2018-04-01,14,11,0,0,20190307
BYD Coach & Bus,18V521000,,Brake Support Bolt may Break,20181011,20181011,2,2019-01-01,14,11,0,0,20190330
Daimler Trucks North America LLC,18V522000,FL-784,Pitman Arms May Fracture,20181005,20181005,1,2018-04-01,116,13,0,0,20190123
Daimler Trucks North America LLC,18V522000,FL-784,Pitman Arms May Fracture,20181005,20181005,2,2019-01-01,116,54,0,0,20190429
Chrysler (FCA US LLC),18V523000,U86,Insufficient Coating on Rear Brake Caliper Pistons,20180829,20180831,1,2018-03-01,154335,94453,0,75,20181018
Chrysler (FCA US LLC),18V523000,U86,Insufficient Coating on Rear Brake Caliper Pistons,20180829,20180831,2,2018-04-01,154335,124087,0,183,20190116
Chrysler (FCA US LLC),18V523000,U86,Insufficient Coating on Rear Brake Caliper Pistons,20180829,20180831,3,2019-01-01,154335,133811,1115,298,20190416
Chrysler (FCA US LLC),18V524000,U87,Voltage Regulator may Fail and Cause Stall,20181002,20181002,1,2018-04-01,12779,5506,0,80,20190116
Chrysler (FCA US LLC),18V524000,U87,Voltage Regulator may Fail and Cause Stall,20181002,20181002,2,2019-01-01,12779,7198,303,104,20190416
Daimler Trucks North America LLC,18V525000,FL-783,Insufficiently Tightened Brake Caliper Bolts,20181005,20181005,1,2018-04-01,4155,1357,0,0,20190123
Daimler Trucks North America LLC,18V525000,FL-783,Insufficiently Tightened Brake Caliper Bolts,20181005,20181005,2,2019-01-01,4155,2475,0,0,20190429
"KZRV, L.P.",18V526000,KZ-2018-006,Road Debris may Damage Propane Line,20180904,20181001,1,2018-03-01,61,1,0,0,20181022
"KZRV, L.P.",18V526000,KZ-2018-006,Road Debris may Damage Propane Line,20180904,20181001,2,2018-04-01,61,17,0,0,20190130
"KZRV, L.P.",18V526000,KZ-2018-006,Road Debris may Damage Propane Line,20180904,20181001,3,2019-01-01,61,18,0,0,20190429
"Forest River, Inc.",18V527000,51-0715,Awning may Deploy While Moving,20180913,20180913,1,2018-03-01,2582,5,0,0,20181009
"Forest River, Inc.",18V527000,51-0715,Awning may Deploy While Moving,20180913,20180913,2,2018-04-01,2582,311,0,0,20190116
"Forest River, Inc.",18V527000,51-0715,Awning may Deploy While Moving,20180913,20180913,3,2019-01-01,2582,611,0,0,20190417
"Erwin Hymer Group North America, Inc.",18V528000,2018-0010,Seat Installation may have Damaged Fuel Tank,20180911,20180911,1,2018-03-01,33,3,0,0,20181001
"Erwin Hymer Group North America, Inc.",18V528000,2018-0010,Seat Installation may have Damaged Fuel Tank,20180911,20180911,2,2018-04-01,33,8,0,0,20190121
"Erwin Hymer Group North America, Inc.",18V529000,2018-0012,Sofa Installation Damaged Brake Line/FMVSS 105;106,20181001,20181005,1,2018-04-01,291,75,0,0,20190121
"KZRV, L.P.",18V530000,KZ-2018-07,Road Debris may Damage Propane Line,20181004,20181004,1,2018-04-01,132,18,0,0,20190130
"KZRV, L.P.",18V530000,KZ-2018-07,Road Debris may Damage Propane Line,20181004,20181004,2,2019-01-01,132,26,0,0,20190429
"Polaris Industries, Inc.",18V531000,T-18-03,Seatbelt Retractor may Separate and Fail,20180828,20180829,1,2018-03-01,10658,3042,0,0,20181112
"Polaris Industries, Inc.",18V531000,T-18-03,Seatbelt Retractor may Separate and Fail,20180828,20180829,2,2018-04-01,10658,3881,0,0,20190122
"Polaris Industries, Inc.",18V531000,T-18-03,Seatbelt Retractor may Separate and Fail,20180828,20180829,3,2019-01-01,10658,4755,0,0,20190404
"Winnebago Industries, Inc",18V532000,151,Propane Hose May Harden and Leak,20180917,20181005,1,2018-03-01,1654,180,0,0,20181210
"Winnebago Industries, Inc",18V532000,151,Propane Hose May Harden and Leak,20180917,20181005,2,2018-04-01,1654,180,0,0,20190107
"Winnebago Industries, Inc",18V532000,151,Propane Hose May Harden and Leak,20180917,20181005,3,2019-01-01,1654,246,0,0,20190328
"BMW of North America, LLC",18V533000,,Passenger Air Bag Incorrectly Manufactured,20180816,20180816,1,2018-03-01,3,3,0,0,20181030
"Forest River, Inc.",18V534000,48-0833,Countertop may cause Burns after Oven Use,20180911,20180911,1,2018-03-01,22,0,0,0,20181112
"Forest River, Inc.",18V534000,48-0833,Countertop may cause Burns after Oven Use,20180911,20180911,2,2018-04-01,22,0,0,0,20190116
"Forest River, Inc.",18V534000,48-0833,Countertop may cause Burns after Oven Use,20180911,20180911,3,2019-01-01,22,0,0,0,20190417
Volvo Car USA LLC,18V535000,R89898,Missing Rear Seat back Lock Strikers,20181012,20181012,2,2019-01-01,27,20,0,0,20190117
Volvo Car USA LLC,18V535000,R89898,Missing Rear Seat back Lock Strikers,20181012,20181012,3,2019-02-01,27,22,0,0,20190422
"Volkswagen Group of America, Inc.",18V536000,46H6,Brake Caliper Bracket Bolts may be Loose,20180913,20180914,1,2018-03-01,8416,2604,0,0,20181029
"Volkswagen Group of America, Inc.",18V536000,46H6,Brake Caliper Bracket Bolts may be Loose,20180913,20180914,2,2018-04-01,8416,6659,29,0,20190130
"Volkswagen Group of America, Inc.",18V536000,46H6,Brake Caliper Bracket Bolts may be Loose,20180913,20180914,3,2019-01-01,8416,7428,16,0,20190430
"Volkswagen Group of America, Inc.",18V537000,87F9,A/C Drain Tube Causing Air Bag Malfunction,20180914,20180914,1,2018-03-01,9685,1533,0,0,20181029
"Volkswagen Group of America, Inc.",18V537000,87F9,A/C Drain Tube Causing Air Bag Malfunction,20180914,20180914,2,2018-04-01,9685,5912,19,4,20190130
"Volkswagen Group of America, Inc.",18V537000,87F9,A/C Drain Tube Causing Air Bag Malfunction,20180914,20180914,3,2019-01-01,9685,7808,17,4,20190430
Spartan Motors USA,18V538000,18023,Vehicle May Move if Parked on a Grade,20180911,20180911,1,2018-03-01,274,72,0,7,20181023
Spartan Motors USA,18V538000,18023,Vehicle May Move if Parked on a Grade,20180911,20180911,2,2018-04-01,274,133,0,8,20190129
Spartan Motors USA,18V538000,18023,Vehicle May Move if Parked on a Grade,20180911,20180911,3,2019-01-01,274,149,0,9,20190429
"Mercedes-Benz USA, LLC.",18V539000,2018080013,Insufficient Coating on Rear Brake Caliper Pistons,20180914,20180914,1,2018-03-01,9044,3232,0,0,20181017
"Mercedes-Benz USA, LLC.",18V539000,2018080013,Insufficient Coating on Rear Brake Caliper Pistons,20180914,20180914,2,2018-04-01,9044,5803,0,0,20190125
"Mercedes-Benz USA, LLC.",18V539000,2018080013,Insufficient Coating on Rear Brake Caliper Pistons,20180914,20180914,3,2019-01-01,9044,6915,0,0,20190423
"KZRV, L.P.",18V540000,KZ-2018-08,Incorrect Tire Information on Federal Cert Label,20181005,20181005,1,2018-04-01,1160,1160,0,0,20190131
Supreme Corporation,18V541000,,Reduced Clearance Light Visibility/FMVSS 108,20181026,20181026,1,2018-04-01,440,0,15,0,20190205
Volvo Trucks North America,18V542000,RVXX1801,Trailer may Separate from Fifth Wheel,20180925,20180925,1,2018-03-01,69,2,0,0,20180928
Volvo Trucks North America,18V542000,RVXX1801,Trailer may Separate from Fifth Wheel,20180925,20180925,2,2018-04-01,69,32,0,0,20190104
Volvo Trucks North America,18V542000,RVXX1801,Trailer may Separate from Fifth Wheel,20180925,20180925,3,2019-01-01,69,38,0,0,20190402
"Mack Trucks, Inc.",18V543000,SC0411,Trailer may Separate from Fifth Wheel,20180925,20180925,1,2018-03-01,9,2,0,0,20180928
"Mack Trucks, Inc.",18V543000,SC0411,Trailer may Separate from Fifth Wheel,20180925,20180925,2,2018-04-01,9,6,0,0,20190107
"Mack Trucks, Inc.",18V543000,SC0411,Trailer may Separate from Fifth Wheel,20180925,20180925,3,2019-01-01,9,6,0,0,20190402
"Forest River, Inc.",18V545000,220/320-0825,Break-Away Safety Switch may be Improperly Wired,20180911,20180911,1,2018-03-01,69,10,0,0,20181112
"Forest River, Inc.",18V545000,220/320-0825,Break-Away Safety Switch may be Improperly Wired,20180911,20180911,2,2018-04-01,69,20,0,0,20190116
"Forest River, Inc.",18V545000,220/320-0825,Break-Away Safety Switch may be Improperly Wired,20180911,20180911,3,2019-01-01,69,32,0,0,20190417
"Winnebago Industries, Inc",18V547000,,Cabinet Mirror Over Driver Seat may Fall,20190111,20190121,1,2019-01-01,1066,420,0,0,20190328
Ford Motor Company,18V548000,18S25,Alternator and Starter Cables may be Loose,20180926,20180926,1,2018-03-01,87,49,1,0,20181030
Ford Motor Company,18V548000,18S25,Alternator and Starter Cables may be Loose,20180926,20180926,2,2018-04-01,87,65,1,0,20190130
Ford Motor Company,18V548000,18S25,Alternator and Starter Cables may be Loose,20180926,20180926,3,2019-01-01,87,71,1,0,20190430
